lab_id,study_area,stevenson_age,stevenson_sd,post_mean,post_sd,q025,q975,ci_width,age_diff,exceeds_claimed
RBC-123,SA3,722.0617973936683,30,615.8427825047236,143.44891440589055,323.35162540170586,867.1544615497977,543.8028361480918,-106.21901488894468,TRUE
RBC-125,SA3,265.21026366857336,30,475.0709547587908,158.48595832294947,179.57908115101327,799.2226040268962,619.6435228758829,209.86069109021741,TRUE
RBC-126,SA3,251.1147160517222,30,469.30084213915484,156.4916711949765,179.62157887983352,788.8028961615812,609.1813172817476,218.18612608743263,TRUE
RBC-127,SA3,247.3578705938132,30,467.65469557273786,155.91636116875964,179.78934913357912,786.6039616715208,606.8146125379417,220.29682497892466,TRUE
RBC-128,SA3,302.92343931051374,30,494.0069116744319,155.8650973865702,202.3321018830609,806.5307894435489,604.198687560488,191.08347236391813,TRUE
RBC-129,SA3,208.6854786485163,30,448.37565768195367,156.02893940612879,165.5144776407312,768.9362692049626,603.4217915642314,239.69017903343737,TRUE
RBC-130,SA3,366.2133189499489,30,511.1607441389191,154.01413882156726,223.06794743090157,813.2175751143365,590.1496276834349,144.94742518897016,TRUE
RBC-131,SA3,236.89584800925337,30,461.5941915330798,156.01204949562805,174.8067947121966,779.5989437138923,604.7921490016956,224.69834352382645,TRUE
RBC-132,SA3,601.7306993355328,30,592.7090245964454,150.1200426488172,290.76822026346656,862.6072740941523,571.8390538306858,-9.021674739087416,TRUE
RBC-143,SA3,352.3996785950063,30,509.22305034825223,156.41862513860704,212.95102660543736,817.9385072422855,604.9874806368481,156.8233717532459,TRUE
RBC-144,SA3,354.9441886710563,30,515.987710333809,155.8145712109221,219.74197837125,822.8074174529836,603.0654390817335,161.0435216627527,TRUE
RBC-146,SA3,218.75811367872925,30,449.81241836269373,158.8982483180296,158.40512622769592,774.7875859585454,616.3824597308494,231.0543046839645,TRUE
RBC-148,SA3,506.2623606925267,30,554.7485125448168,149.4037464824412,264.0730271362675,841.0321887379923,576.9591616017249,48.48615185229005,TRUE
RBC-151,SA3,357.6648503129068,30,508.5548253138068,156.1284541298906,209.13327771901288,816.2350251671049,607.101747448092,150.8899750009,TRUE
RBC-152,SA3,298.40280002616265,30,489.84567392106965,156.0996910011939,196.14322541029958,805.1731889832943,609.0299635729947,191.442873894907,TRUE
RBC-154,SA3,317.52678096639795,30,491.78431860047743,155.74874835777928,198.21324791195315,800.8197521973439,602.6065042853907,174.25753763407948,TRUE
RBC-169,SA3,318.4461630273777,30,488.385276122743,154.17183787094208,197.99584232305432,798.6018209365219,600.6059786134676,169.93911309536531,TRUE
RBC-173,SA3,202.1443589181029,30,442.1585348722563,156.57518109571956,160.20809663417683,770.1876894217332,609.9795927875564,240.01417595415342,TRUE
RBC-176,SA3,222.05098862911925,30,448.60768860855967,159.3083035061488,162.9265712666965,776.2310742454334,613.304502978737,226.55669997944042,TRUE
RBC-177,SA3,217.37952380609116,30,453.09320327076523,157.96251909906698,167.55483642736763,776.1041793697572,608.5493429423896,235.71367946467407,TRUE
RBC-178,SA3,404.0265023222563,30,524.4206681979698,153.60484384800966,227.9781154307814,826.1457396677912,598.1676242370098,120.3941658757135,TRUE
RBC-181,SA3,382.8403861230378,30,529.6367649102203,155.63114519660422,230.61628767507528,827.264004771723,596.6477170966477,146.79637878718256,TRUE
RBC-182,SA3,389.72393504542606,30,522.3419747631974,155.20132040709805,222.36311338751213,828.863954809585,606.5008414220729,132.61803971777135,TRUE
RBC-183,SA3,254.5652947692181,30,471.02559852436553,156.9542712444998,181.8095083898214,794.2737392011555,612.4642308113341,216.46030375514744,TRUE
RBC-185,SA3,576.4893788108363,30,584.965187297492,148.25930133170866,286.7689895679772,859.4053781343764,572.6363885663992,8.475808486655637,TRUE
RBC-186,SA3,295.1204296122808,30,492.257132773306,155.52806177247803,198.70324127612312,805.6909655483141,606.987724272191,197.1367031610252,TRUE
RBC-189,SA3,292.9599180893422,30,493.0903776753839,155.5367760759306,201.35219225014458,803.3976808341855,602.0454885840409,200.1304595860417,TRUE
RBC-190,SA3,333.7611797073172,30,495.5381918752539,156.6221438734177,202.84449993681994,810.4784757373629,607.633975800543,161.77701216793673,TRUE
RBC-192,SA3,394.7753046909215,30,531.9766720990286,155.19979304325685,232.68401552662334,829.7397108079774,597.055695281354,137.20136740810716,TRUE
RBC-196,SA3,223.76422280549303,30,457.3071625675127,158.1602170607702,170.74070033334044,783.5523902567413,612.8116899234009,233.54293976201967,TRUE
RBC-201,SA3,232.02025652903103,30,457.4392154640517,156.5946758222985,171.32027372010648,779.9520180881276,608.6317443680211,225.41895893502067,TRUE
RBC-205,SA3,712.084831851596,30,609.1906511011017,144.0843580262893,321.03095932917086,867.8573630445977,546.8264037154269,-102.89418075049434,TRUE
RBC-211,SA3,447.1689997717551,30,542.2885682748392,154.59774223627625,242.06383168623321,840.2267123103975,598.1628806241642,95.11956850308411,TRUE
RBC-232,SA3,345.16290193874823,30,498.08931080405307,156.38097686250893,202.7964677190209,814.7876185086238,611.9911507896029,152.92640886530484,TRUE
RBC-230,SA3,333.78907124138084,30,501.2116561407365,158.07451390834197,201.34018292684223,816.1735641006657,614.8333811738235,167.42258489935568,TRUE
RBC-229,SA3,507.8632820890608,30,538.4019788225854,154.0832519741377,246.77264785975154,836.0695095643431,589.2968617045915,30.538696733524603,TRUE
RBC-228,SA3,592.681183364194,30,571.1950900073632,151.51393440097303,270.57813511523125,854.2235195322006,583.6453844169694,-21.486093356830793,TRUE
RBC-227,SA3,521.7758008917676,30,538.1708885796152,155.19518702772095,236.63825497062894,837.9987820488404,601.3605270782115,16.395087687847536,TRUE
RBC-226,SA3,426.3862045873417,30,497.737208846945,155.88229806779518,203.4649308424556,809.8112839222104,606.3463530797547,71.35100425960331,TRUE
RBC-225,SA3,324.64552525846165,30,502.57837770178793,157.44494865507997,208.33780712951446,817.4662974775066,609.1284903479922,177.93285244332628,TRUE
RBC-224,SA3,501.7382572793247,30,531.5009331635829,155.60856460589355,233.77546237823464,832.9015313155684,599.1260689373337,29.762675884258158,TRUE
RBC-223,SA3,300.800067249774,30,485.81494632169864,156.56251579145118,188.42104576995996,797.3995029957987,608.9784572258387,185.01487907192467,TRUE
RBC-222,SA3,432.28032012365713,30,520.9798691348888,155.38436362161286,226.0029276806997,827.1074269257947,601.104499245095,88.69954901123162,TRUE
RBC-221,SA3,517.0202073121667,30,543.0093733181944,155.17985058865364,243.81965119348658,838.7618489294551,594.9421977359685,25.989166006027745,TRUE
RBC-220,SA3,472.535945547168,30,526.9009053093209,153.5220376807565,232.17737862103428,825.5109573168755,593.3335786958412,54.36495976215292,TRUE
RBC-219,SA3,313.0547672963359,30,488.3762898297252,155.40265917919697,196.6617475194949,802.4273029014033,605.7655553819084,175.32152253338927,TRUE
RBC-218,SA3,518.9274534271057,30,539.4099327097201,153.95344174960437,242.68506137232112,837.9636655628753,595.2786041905542,20.482479282614463,TRUE
RBC-217,SA3,276.84622895012194,30,483.41633871533577,157.90411050172293,188.67647651607692,800.8574413867775,612.1809648707006,206.57010976521383,TRUE
RBC-216,SA3,417.1491126848962,30,511.0971383660338,156.30010762261966,215.5764437100164,824.324354386514,608.7479106764976,93.94802568113761,TRUE
RBC-214,SA3,572.9160547994048,30,546.2567577937824,151.14942891250752,254.20601997700152,836.5097413914838,582.3037214144822,-26.65929700562242,TRUE
RBC-212,SA3,609.8302620159155,30,560.4837898671125,151.18455738925613,263.2752334468771,846.3972549522905,583.1220215054134,-49.34647214880306,TRUE
RBC-211,SA3,518.9526540684664,30,541.6113413240586,153.8072959751303,243.51226928032176,837.1173363672128,593.605067086891,22.658687255592213,TRUE
RBC-210,SA3,477.1264429593344,30,522.0114732225759,155.51080803974523,225.9022270056989,829.0453370737159,603.143110068017,44.885030263241504,TRUE
RBC-208,SA3,548.901168203803,30,552.1664927739673,151.7336652303394,256.08941453442753,839.9397669649212,583.8503524304937,3.2653245701643527,TRUE
RBC-206,SA3,351.38016344555155,30,498.41124181338597,157.91023268749572,202.7408037360199,815.0667639594107,612.3259602233908,147.03107836783443,TRUE
