lab_id,study_area,stevenson_age,stevenson_sd,post_mean,post_sd,q025,q975,ci_width,age_diff,exceeds_claimed
RBC-123,SA3,722.0617973936683,30,612.5262286701679,143.1872420858249,321.7812618173053,865.9692980475174,544.1880362302122,-109.53556872350032,TRUE
RBC-125,SA3,265.21026366857336,30,474.03209985001814,157.14183421837367,179.5937031156761,793.761144704963,614.1674415892869,208.82183618144478,TRUE
RBC-126,SA3,251.1147160517222,30,469.15743329290666,158.20815603069875,176.83949681410775,792.8263678151678,615.9868710010601,218.04271724118445,TRUE
RBC-127,SA3,247.3578705938132,30,465.71105752827606,156.52865267004012,181.06503333334413,784.4803112124572,603.4152778791131,218.35318693446285,TRUE
RBC-128,SA3,302.92343931051374,30,493.7358613336909,155.79476787201122,196.25377353184905,808.8777048126694,612.6239312808204,190.81242202317713,TRUE
RBC-129,SA3,208.6854786485163,30,449.13075280784267,157.37254659772378,163.73780025365022,779.9603194729528,616.2225192193026,240.44527415932637,TRUE
RBC-130,SA3,366.2133189499489,30,509.4484827434647,158.4159656987297,205.98749265887136,824.1377781405351,618.1502854816638,143.23516379351577,TRUE
RBC-131,SA3,236.89584800925337,30,460.7567728892504,158.80017324356845,169.4005676833803,788.7618083248448,619.3612406414645,223.86092487999701,TRUE
RBC-132,SA3,601.7306993355328,30,591.2457560875646,146.18515459427496,303.8114776034097,860.1367736982997,556.3252960948901,-10.484943247968204,TRUE
RBC-143,SA3,352.3996785950063,30,509.88655269878484,157.07673703255858,212.83048714618025,816.8308901268676,604.0004029806873,157.48687410377852,TRUE
RBC-144,SA3,354.9441886710563,30,514.6165556960776,158.12867126886255,212.8805102901947,824.2405024840743,611.3599921938796,159.67236702502134,TRUE
RBC-146,SA3,218.75811367872925,30,451.5317670609653,158.23483478712956,164.2615209821319,778.0674533188366,613.8059323367047,232.77365338223606,TRUE
RBC-148,SA3,506.2623606925267,30,554.4231485619974,151.98827301433167,258.40027020611865,845.6648415519304,587.2645713458118,48.16078786947071,TRUE
RBC-151,SA3,357.6648503129068,30,508.21822295416814,156.7265922802752,211.8142508898484,817.0671881399036,605.2529372500552,150.55337264126132,TRUE
RBC-152,SA3,298.40280002616265,30,487.9128035899025,158.0866220751263,188.9384475102425,809.0094403277442,620.0709928175017,189.51000356373987,TRUE
RBC-154,SA3,317.52678096639795,30,492.9194265594922,157.92292821138423,197.3810719435498,815.4402699649559,618.059198021406,175.39264559309424,TRUE
RBC-169,SA3,318.4461630273777,30,489.2491274082523,156.3725349424552,199.34180782892855,806.8967574795817,607.554949650653,170.80296438087464,TRUE
RBC-173,SA3,202.1443589181029,30,443.5179094085292,157.52082454013097,160.87670262803076,768.7933319987733,607.9166293707425,241.37355049042628,TRUE
RBC-176,SA3,222.05098862911925,30,448.7232022089068,159.03452715479216,160.77650972063523,775.2029680149722,614.426458294337,226.67221357978755,TRUE
RBC-177,SA3,217.37952380609116,30,453.8891317075575,157.26988668430698,168.45831947292822,776.1507801726116,607.6924606996834,236.50960790146635,TRUE
RBC-178,SA3,404.0265023222563,30,523.9992192795545,154.7870511976,229.14938944373952,825.9577689031263,596.8083794593867,119.97271695729819,TRUE
RBC-181,SA3,382.8403861230378,30,526.0985507907862,154.85134097423014,232.5642929827742,829.5289674620835,596.9646744793093,143.25816466774847,TRUE
RBC-182,SA3,389.72393504542606,30,518.9423326876147,155.9171327103175,221.4153711239696,827.7098133938974,606.2944422699278,129.21839764218862,TRUE
RBC-183,SA3,254.5652947692181,30,471.6133112104378,158.11388212970766,179.46641495432684,795.2085269017695,615.7421119474426,217.04801644121972,TRUE
RBC-185,SA3,576.4893788108363,30,584.7282640124394,149.1211590535182,288.96775949038704,858.3162591107653,569.3484996203782,8.238885201603011,TRUE
RBC-186,SA3,295.1204296122808,30,490.9270226748946,158.39099464782058,193.11690787078336,810.5659905324358,617.4490826616524,195.80659306261379,TRUE
RBC-189,SA3,292.9599180893422,30,493.47103352397545,156.76077069743374,198.5646264163651,806.9541669451961,608.389540528831,200.51111543463327,TRUE
RBC-190,SA3,333.7611797073172,30,495.0281877486077,155.64287385500415,203.60783573846084,806.6645060207497,603.0566702822889,161.26700804129052,TRUE
RBC-192,SA3,394.7753046909215,30,531.1390446497577,155.95414422891744,233.48583872637528,835.4805819481539,601.9947432217787,136.36373995883622,TRUE
RBC-196,SA3,223.76422280549303,30,456.423266065987,159.1837079266672,165.55645706648596,782.9591196531006,617.4026625866147,232.65904326049395,TRUE
RBC-201,SA3,232.02025652903103,30,459.7476889993806,157.89331565476104,169.7136244031129,783.592718327773,613.8790939246601,227.72743247034958,TRUE
RBC-205,SA3,712.084831851596,30,608.9040514110777,148.65218903709922,309.5172337176352,873.612636600167,564.0954028825317,-103.18078044051833,TRUE
RBC-211,SA3,447.1689997717551,30,539.4858289090289,155.7976303472584,240.4059154475651,835.4849203490604,595.0790049014953,92.31682913727377,TRUE
RBC-232,SA3,345.16290193874823,30,494.611204431196,157.42539364508013,199.11407095867463,808.2315442449209,609.1174732862462,149.44830249244774,TRUE
RBC-230,SA3,333.78907124138084,30,500.2765045583454,155.5993253443818,207.26800804032933,808.5411236674449,601.2731156271157,166.48743331696454,TRUE
RBC-229,SA3,507.8632820890608,30,536.2970506417848,154.1279299565052,242.52088800345268,834.8224704311548,592.3015824277021,28.43376855272402,TRUE
RBC-228,SA3,592.681183364194,30,570.0521657896704,150.81692868080503,272.1273001129333,854.7310777355497,582.6037776226163,-22.629017574523573,TRUE
RBC-227,SA3,521.7758008917676,30,536.9911773091563,153.61026394457022,240.53306245170836,830.6000456221765,590.0669831704681,15.215376417388711,TRUE
RBC-226,SA3,426.3862045873417,30,497.67618325493515,157.3452078831044,202.26472396049058,814.8472097786398,612.5824858181493,71.28997866759346,TRUE
RBC-225,SA3,324.64552525846165,30,499.35429814904523,154.29481597774048,206.2256195642576,808.2338452472618,602.0082256830042,174.7087728905836,TRUE
RBC-224,SA3,501.7382572793247,30,532.7753028196887,156.8285978874646,232.57547404647315,839.6640050580621,607.088531011589,31.037045540363977,TRUE
RBC-223,SA3,300.800067249774,30,486.5038028492567,158.0269801268741,191.83045063152204,804.9199774999748,613.0895268684528,185.70373559948274,TRUE
RBC-222,SA3,432.28032012365713,30,518.8766432015055,152.10492582412763,231.22749598382103,817.8266393096648,586.5991433258437,86.59632307784841,TRUE
RBC-221,SA3,517.0202073121667,30,541.8343970282071,156.00978455790224,238.3988229263058,842.3562306088411,603.9574076825353,24.81418971604046,TRUE
RBC-220,SA3,472.535945547168,30,526.1722637966557,156.80333120040228,224.9128845543808,832.8624514936895,607.9495669393086,53.63631824948766,TRUE
RBC-219,SA3,313.0547672963359,30,488.97954417183206,158.74877267079685,195.5873030069384,810.9887629176598,615.4014599107213,175.92477687549615,TRUE
RBC-218,SA3,518.9274534271057,30,537.9222647075048,156.51778257666624,235.25137501940478,838.4138703345513,603.1624953151465,18.994811280399176,TRUE
RBC-217,SA3,276.84622895012194,30,482.9688844369047,157.22452712291044,188.01653393786145,803.1441751027148,615.1276411648533,206.12265548678278,TRUE
RBC-216,SA3,417.1491126848962,30,507.9038309743644,155.9928872243138,213.0858065313328,816.9563723196717,603.8705657883389,90.7547182894682,TRUE
RBC-214,SA3,572.9160547994048,30,546.1709455408247,153.39511043247433,247.4498042653927,838.0087195206768,590.5589152552841,-26.7451092585801,TRUE
RBC-212,SA3,609.8302620159155,30,558.4960654573497,150.42309428823978,263.8494439672001,845.2549554049764,581.4055114377763,-51.33419655856585,TRUE
RBC-211,SA3,518.9526540684664,30,539.9867342660506,156.0309136436595,238.23177998678742,838.2248912313673,599.99311124458,21.034080197584217,TRUE
RBC-210,SA3,477.1264429593344,30,520.2958274555942,155.50532424669325,226.50023805459585,823.1416377403209,596.641399685725,43.16938449625985,TRUE
RBC-208,SA3,548.901168203803,30,551.5086445542298,150.3755944743865,261.88795651636735,838.6969612025866,576.8090046862193,2.6074763504268503,TRUE
RBC-206,SA3,351.38016344555155,30,497.3083706498266,157.47807533479082,202.0735663656064,807.6812678153267,605.6077014497203,145.92820720427505,TRUE
