study_area,lab_id,provenience,1630_cm1,H2Ome_pct,3570_cm1,H2Ot_pct,eht_c,RH_fraction,rate,H2Ome2_per_day,Ea_J_per_mol,date_bp,date_ad,sd
SA1,DHR-1677,26-237/240,0.0729000000000000,0.0543587300000000,0.1225000000000000,0.0825879784188468,22.3999999999999986,0.9800000000000000,0.0000248690531586,0.0000001165685105,84737.3435038186289603,213.6957111361277271,1795.3042888638722161,30.0000000000000000
SA1,DHR-1678,26-237/240,0.0861000000000000,0.0730195699999999,0.1434000000000000,0.0989226062577676,22.3999999999999986,0.9800000000000000,0.0000263978191789,0.0000001201572528,84349.9514699907740578,280.8266072948363785,1728.1733927051636783,30.0000000000000000
SA1,DHR-1682,26-237/240,0.1254000000000000,0.1285779800000000,0.1117000000000000,0.0743010734328420,22.3999999999999986,0.9800000000000000,0.0000241276577892,0.0000001147890503,84933.8757424667128362,651.7483021916865482,1357.2516978083135655,30.0000000000000000
SA1,DHR-1683,26-237/240,0.1081000000000000,0.1041209700000000,0.1562000000000000,0.1091029229711214,22.3999999999999986,0.9800000000000000,0.0000273977770879,0.0000001224495564,84108.5150788168830331,426.5167193130469059,1582.4832806869530941,30.0000000000000000
SA1,DHR-1685,26-237/240,0.1097000000000000,0.1063828900000000,0.1248000000000000,0.0843669050433656,22.3999999999999986,0.9800000000000000,0.0000250311529957,0.0000001169540841,84695.1544799915427575,480.7645098125407799,1528.2354901874591633,30.0000000000000000
SA1,DHR-1686,26-237/240,0.1044000000000000,0.0988902800000000,0.1239000000000000,0.0836702296018469,22.3999999999999986,0.9800000000000000,0.0000249675448563,0.0000001168029314,84711.6768347625911701,436.5411201922002533,1572.4588798077998035,30.0000000000000000
SA1,DHR-1687,26-251,0.1013000000000000,0.0945078100000000,0.1417000000000000,0.0975802184608508,22.3999999999999986,0.9800000000000000,0.0000262687163948,0.0000001198582070,84381.7875389824621379,390.6429932004415946,1618.3570067995583486,30.0000000000000000
SA1,DHR-1688,26-251,0.1036000000000000,0.0977593200000000,0.1135000000000000,0.0756744215444507,22.3999999999999986,0.9800000000000000,0.0000242489796698,0.0000001150820624,84901.3054186518129427,442.6149118903352928,1566.3850881096645935,30.0000000000000000
SA1,DHR-1690,26-251,0.1323000000000000,0.1383325100000000,0.1096000000000000,0.0727029070056710,22.3999999999999986,0.9800000000000000,0.0000239872393753,0.0000001144490109,84971.7778574535041116,729.6917217584659738,1279.3082782415340262,30.0000000000000000
SA1,DHR-1693,26-251,0.1116000000000000,0.1090689200000000,0.1284000000000000,0.0871608847438900,22.3999999999999986,0.9800000000000000,0.0000252878823425,0.0000001175622417,84628.8924574139091419,492.5109912847378268,1516.4890087152618889,30.0000000000000000
SA1,DHR-1694,26-251,0.1237000000000000,0.1261746900000000,0.1578000000000000,0.1103842423421368,22.3999999999999986,0.9800000000000000,0.0000275262888891,0.0000001227411527,84078.1273086138826329,555.8936790080920218,1453.1063209919079782,30.0000000000000000
SA1,DHR-1696,26-251,0.1021000000000000,0.0956387699999999,0.1484000000000000,0.1028841665616013,22.3999999999999986,0.9800000000000000,0.0000267825292940,0.0000001210441329,84255.9991058250598144,389.2242545719028044,1619.7757454280972524,30.0000000000000000
SA1,DHR-1697,26-251,0.1044000000000000,0.0988902800000000,0.1466000000000000,0.1014557296126880,22.3999999999999986,0.9800000000000000,0.0000266431706083,0.0000001207235946,84289.8759165054943878,409.0864469645080703,1599.9135530354919865,30.0000000000000000
SA1,DHR-1698,26-251,0.1081000000000000,0.1041209700000000,0.1496000000000000,0.1038378628900998,22.3999999999999986,0.9800000000000000,0.0000268759777193,0.0000001212586140,84233.3812436983862426,434.7975773030522078,1574.2024226969479059,30.0000000000000000
SA1,DHR-1699,26-251,0.0950000000000000,0.0856015000000000,0.1234000000000000,0.0832835057615521,22.3999999999999986,0.9800000000000000,0.0000249323058339,0.0000001167191110,84720.8483773590269266,361.9801577966529180,1647.0198422033470251,30.0000000000000000
SA1,DHR-1700,26-251,0.1092000000000000,0.1056760400000000,0.1213000000000000,0.0816617667343655,22.3999999999999986,0.9800000000000000,0.0000247850706399,0.0000001163682621,84759.3095401277823839,481.1218887877760153,1527.8781112122239847,30.0000000000000000
SA1,DHR-1701,26-251,0.1220000000000000,0.1237714000000000,0.1489000000000000,0.1032814040341555,22.3999999999999986,0.9800000000000000,0.0000268214132639,0.0000001211334233,84246.5782219259708654,554.9297441403645053,1454.0702558596353811,30.0000000000000000
SA1,DHR-1702,26-286,0.1228000000000000,0.1249023600000000,0.1471000000000000,0.1018522627453034,22.3999999999999986,0.9800000000000000,0.0000266817836156,0.0000001208124906,84280.4717367323901271,565.1736112270396006,1443.8263887729603994,30.0000000000000000
SA1,DHR-1705,26-286,0.1113000000000000,0.1086448100000000,0.1256000000000000,0.0849867869669827,22.3999999999999986,0.9800000000000000,0.0000250878859307,0.0000001170887399,84680.4533602910378249,493.7717763152206203,1515.2282236847790955,30.0000000000000000
SA1,DHR-1706,26-286,0.1090000000000000,0.1053933000000000,0.2331000000000000,0.1725932457966363,22.3999999999999986,0.9800000000000000,0.0000345476937978,0.0000001377660499,82602.7785826869803714,343.9013923627720146,1665.0986076372280422,30.0000000000000000
SA1,DHR-1707,26-286,0.1007000000000000,0.0936595899999999,0.1468000000000000,0.1016143192628128,22.3999999999999986,0.9800000000000000,0.0000266586068031,0.0000001207591398,84286.1148043631255860,380.3833439198451742,1628.6166560801548258,30.0000000000000000
SA1,DHR-1709,26-286,0.0986000000000000,0.0906908200000000,0.1499000000000000,0.1040764614930514,22.3999999999999986,0.9800000000000000,0.0000268994078728,0.0000001213123330,84227.7226392307929927,361.4191080333791888,1647.5808919666208112,30.0000000000000000
SA1,DHR-1731,26-205,0.0814000000000000,0.0663751800000000,0.1258000000000000,0.0851418474785010,22.3999999999999986,0.9800000000000000,0.0000251020974983,0.0000001171224476,84676.7759451998717850,263.9604120912849794,1745.0395879087150206,30.0000000000000000
SA1,DHR-1732,26-196,0.0893000000000000,0.0775434100000000,0.1389000000000000,0.0953743479110270,22.3999999999999986,0.9800000000000000,0.0000260579388314,0.0000001193684172,84434.1019649420777569,306.0291933145509233,1702.9708066854491335,30.0000000000000000
SA1,DHR-1734,26-196,0.1008000000000000,0.0938009600000000,0.0834000000000000,0.0531648343752721,22.3999999999999986,0.9800000000000000,0.0000223352284479,0.0000001103724617,85435.1427879560505971,454.9154276033966084,1554.0845723966031073,30.0000000000000000
SA1,DHR-1735,26-196,0.1182000000000000,0.1183993399999999,0.0885000000000000,0.0569058117889930,22.3999999999999986,0.9800000000000000,0.0000226424837762,0.0000001111416018,85346.4217676122352714,617.0365467905003243,1391.9634532094996757,30.0000000000000000
SA1,DHR-1736,26-196,0.0948000000000000,0.0853187600000000,0.1226000000000000,0.0826652225805566,22.3999999999999986,0.9800000000000000,0.0000248760699716,0.0000001165852263,84735.5115812795120291,361.2725004502137267,1647.7274995497862164,30.0000000000000000
SA1,DHR-1737,26-196,0.0887000000000000,0.0766951900000000,0.0900000000000000,0.0580121730165507,22.3999999999999986,0.9800000000000000,0.0000227341590994,0.0000001113700935,85320.1833047394757159,346.0734996005626840,1662.9265003994373728,30.0000000000000000
SA1,DHR-1738,26-196,0.0971000000000000,0.0885702700000000,0.1557000000000000,0.1087029016816462,22.3999999999999986,0.9800000000000000,0.0000273577793936,0.0000001223586635,84118.0019837180734612,344.6335999841833768,1664.3664000158169074,30.0000000000000000
SA1,DHR-1741,26-196,0.0874000000000000,0.0748573800000000,0.1129000000000000,0.0752162837706336,22.3999999999999986,0.9800000000000000,0.0000242084400179,0.0000001149842329,84912.1706140956521267,315.5411911857424911,1693.4588088142575089,30.0000000000000000
SA1,DHR-1742,26-196,0.1157000000000000,0.1148650900000000,0.1316000000000000,0.0896540311207215,22.3999999999999986,0.9800000000000000,0.0000255191914274,0.0000001181075872,84569.7649979409616208,524.5656014644109746,1484.4343985355890254,30.0000000000000000
SA1,DHR-1743,26-196,0.0833000000000000,0.0690612099999999,0.1420000000000000,0.0978169407851331,22.3999999999999986,0.9800000000000000,0.0000262914369816,0.0000001199108879,84376.1734323397831758,263.9220520675807506,1745.0779479324191925,30.0000000000000000
SA1,DHR-1744,26-196,0.1100000000000000,0.1068070000000000,0.1296000000000000,0.0880947660750637,22.3999999999999986,0.9800000000000000,0.0000253742793540,0.0000001177662213,84606.7445277637889376,476.8608334121389021,1532.1391665878611548,30.0000000000000000
SA1,DHR-1745,26-196,0.0765000000000000,0.0594480499999999,0.1172000000000000,0.0785073434727661,22.3999999999999986,0.9800000000000000,0.0000245011711594,0.0000001156888483,84834.1198421998851700,238.8559290463192895,1770.1440709536807390,30.0000000000000000
